mol_file,atom1_idx,element,mol_vol,vbur
mol_0092_0001.xyz,39,H,369.507,27.021
mol_0094_0001.xyz,44,H,383.163,40.579
mol_0097_0001.xyz,36,H,380.68,31.707
mol_0099_0001.xyz,34,H,462.698,27.302
mol_0102_0001.xyz,32,H,324.258,44.15
mol_0105_0001.xyz,30,H,361.484,39.547
mol_0107_0001.xyz,29,H,264.724,32.295
mol_0108_0001.xyz,34,H,470.913,35.676
mol_0109_0001.xyz,34,H,319.727,41.401
mol_0113_0001.xyz,40,H,467.932,49.413
mol_0115_0001.xyz,26,H,340.824,25.078
mol_0116_0001.xyz,41,H,368.333,47.916
mol_0118_0001.xyz,29,H,343.316,41.87
mol_0122_0001.xyz,19,H,207.396,30.101
mol_0124_0001.xyz,15,H,246.159,25.049
mol_0126_0001.xyz,41,H,389.654,46.691
mol_0133_0001.xyz,40,H,313.849,40.968
mol_0134_0001.xyz,31,H,378.797,40.773
mol_0135_0001.xyz,22,H,345.621,25.973
mol_0138_0001.xyz,19,H,236.554,45.453
mol_0141_0001.xyz,34,H,356.541,30.9
mol_0142_0001.xyz,38,H,366.948,36.879
mol_0144_0001.xyz,28,H,351.172,41.225
mol_0145_0001.xyz,23,H,289.074,32.414
mol_0148_0001.xyz,30,H,367.164,42.911
mol_0150_0001.xyz,38,H,403.601,39.241
mol_0152_0001.xyz,44,H,473.096,48.619
mol_0155_0001.xyz,42,H,358.799,28.18
mol_0157_0001.xyz,31,H,317.729,45.986
mol_0158_0001.xyz,23,H,357.326,26.271
mol_0164_0001.xyz,48,H,396.353,59.988
mol_0166_0001.xyz,38,H,340.985,27.152
mol_0167_0001.xyz,24,H,306.186,29.123
mol_0169_0001.xyz,37,H,423.273,27.349
mol_0170_0001.xyz,44,H,357.278,33.686
mol_0173_0001.xyz,23,H,289.221,30.884
mol_0175_0001.xyz,43,H,361.111,35.468
mol_0176_0001.xyz,45,H,406.61,38.265
mol_0180_0001.xyz,44,H,433.463,26.889
mol_0182_0001.xyz,25,H,306.595,35.493
mol_0183_0001.xyz,35,H,280.754,45.919
mol_0184_0001.xyz,29,H,364.164,44.087
mol_0188_0001.xyz,38,H,337.972,35.298
mol_0190_0001.xyz,31,H,365.107,33.359
mol_0191_0001.xyz,43,H,422.182,37.601
mol_0195_0001.xyz,36,H,436.393,41.685
mol_0196_0001.xyz,37,H,339.484,33.158
mol_0197_0001.xyz,47,H,382.673,30.31
mol_0198_0001.xyz,28,H,266.544,37.537
mol_0200_0001.xyz,24,H,310.278,40.074
mol_0206_0001.xyz,56,H,455.551,34.316
mol_0207_0001.xyz,27,H,282.893,40.075
mol_0209_0001.xyz,31,H,391.039,58.286
mol_0210_0001.xyz,43,H,380.768,32.936
mol_0212_0001.xyz,26,H,339.61,33.449
mol_0214_0001.xyz,25,H,381.133,22.603
mol_0216_0001.xyz,35,H,386.276,49.488
mol_0217_0001.xyz,23,H,263.598,30.425
mol_0218_0001.xyz,37,H,381.949,35.682
mol_0220_0001.xyz,36,H,336.313,58.68
mol_0222_0001.xyz,43,H,435.562,28.225
mol_0229_0001.xyz,32,H,319.652,34.086
mol_0230_0001.xyz,41,H,295.415,41.406
mol_0231_0001.xyz,50,H,426.853,29.571
mol_0232_0001.xyz,31,H,453.477,36.705
mol_0233_0001.xyz,41,H,448.906,48.374
mol_0235_0001.xyz,32,H,344.868,30.936
mol_0236_0001.xyz,37,H,376.753,40.304
mol_0237_0001.xyz,42,H,448.916,49.25
mol_0241_0001.xyz,37,H,437.804,42.527
mol_0242_0001.xyz,37,H,366.411,33.293
mol_0243_0001.xyz,30,H,290.317,48.494
mol_0244_0001.xyz,37,H,377.559,51.806
mol_0246_0001.xyz,34,H,350.885,39.154
mol_0249_0001.xyz,22,H,212.487,27.254
mol_0253_0001.xyz,23,H,291.594,47.826
mol_0254_0001.xyz,52,H,497.691,26.485
mol_0256_0001.xyz,29,H,340.865,49.12
mol_0257_0001.xyz,38,H,333.405,36.087
mol_0258_0001.xyz,41,H,397.816,37.709
mol_0259_0001.xyz,29,H,387.64,46.305
mol_0262_0001.xyz,34,H,363.047,42.681
mol_0266_0001.xyz,45,H,323.02,56.988
mol_0268_0001.xyz,20,H,273.158,25.166
mol_0269_0001.xyz,34,H,333.564,45.342
mol_0270_0001.xyz,34,H,317.766,40.365
mol_0273_0001.xyz,34,H,406.639,38.434
mol_0276_0001.xyz,40,H,386.659,44.943
mol_0279_0001.xyz,38,H,369.447,27.771
mol_0281_0001.xyz,33,H,260.5,34.199
mol_0291_0001.xyz,31,H,333.701,30.057
mol_0292_0001.xyz,38,H,417.465,63.344
mol_0293_0001.xyz,28,H,274.285,47.651
mol_0295_0001.xyz,37,H,286.259,35.261
mol_0300_0001.xyz,33,H,358.555,35.424
mol_0301_0001.xyz,47,H,407.381,57.281
mol_0302_0001.xyz,41,H,442.368,30.885
mol_0303_0001.xyz,30,H,432.129,26.515
mol_0305_0001.xyz,49,H,485.739,36.265
mol_0310_0001.xyz,31,H,408.792,36.521
mol_0311_0001.xyz,45,H,368.22,27.181
mol_0313_0001.xyz,25,H,326.357,38.05
mol_0317_0001.xyz,46,H,383.237,26.412
mol_0319_0001.xyz,34,H,300.503,40.452
mol_0322_0001.xyz,39,H,372.302,48.896
