mol_file,atom1_idx,element,mol_vol,vbur
mol_0377_0001.xyz,28,F,0,47.146
mol_0381_0001.xyz,19,F,0,32.899
mol_0382_0001.xyz,24,F,0,33.011
mol_0383_0001.xyz,3,F,0,36.494
mol_0387_0001.xyz,6,F,0,41.982
mol_0391_0001.xyz,19,F,0,37.773
mol_0392_0001.xyz,24,F,0,42.617
mol_0396_0001.xyz,21,F,0,32.753
mol_0402_0001.xyz,21,F,0,48.584
mol_0404_0001.xyz,19,F,0,51.553
mol_0412_0001.xyz,21,F,0,43.301
mol_0417_0001.xyz,18,F,0,39.572
mol_0419_0001.xyz,19,F,0,32.777
mol_0422_0001.xyz,13,F,0,32.985
mol_0423_0001.xyz,23,F,0,37.675
mol_0443_0001.xyz,12,F,0,38.739
mol_0445_0001.xyz,20,F,0,32.786
mol_0446_0001.xyz,20,F,0,32.744
mol_0457_0001.xyz,24,F,0,44.391
mol_0460_0001.xyz,17,F,0,40.244
mol_0470_0001.xyz,21,F,0,46.977
mol_0476_0001.xyz,22,F,0,43.123
mol_0477_0001.xyz,14,F,0,53.031
mol_0478_0001.xyz,24,F,0,34.679
mol_0494_0001.xyz,22,F,0,32.805
mol_0497_0001.xyz,19,F,0,38.193
mol_0002_0001.xyz,28,H,0,32.721
mol_0004_0001.xyz,31,H,0,57.259
mol_0005_0001.xyz,36,H,0,54.326
mol_0006_0001.xyz,33,H,0,39.824
mol_0007_0001.xyz,29,H,0,45.754
mol_0008_0001.xyz,19,H,0,31.19
mol_0011_0001.xyz,39,H,0,27.283
mol_0012_0001.xyz,34,H,0,39.307
mol_0014_0001.xyz,43,H,0,41.365
mol_0015_0001.xyz,40,H,0,53.136
mol_0016_0001.xyz,34,H,0,42.09
mol_0017_0001.xyz,35,H,0,49.8
mol_0020_0001.xyz,38,H,0,40.317
mol_0023_0001.xyz,39,H,0,37.244
mol_0027_0001.xyz,34,H,0,32.869
mol_0029_0001.xyz,44,H,0,34.403
mol_0034_0001.xyz,38,H,0,46.689
mol_0035_0001.xyz,41,H,0,34.668
mol_0038_0001.xyz,40,H,0,32.006
mol_0040_0001.xyz,15,H,0,37.368
mol_0041_0001.xyz,34,H,0,32.417
mol_0044_0001.xyz,36,H,0,60.277
mol_0045_0001.xyz,26,H,0,37.366
mol_0046_0001.xyz,38,H,0,49.767
mol_0047_0001.xyz,33,H,0,48.953
mol_0048_0001.xyz,41,H,0,41.465
mol_0050_0001.xyz,42,H,0,46.925
mol_0051_0001.xyz,38,H,0,47.379
mol_0055_0001.xyz,40,H,0,33.206
mol_0056_0001.xyz,33,H,0,36.96
mol_0057_0001.xyz,23,H,0,50.803
mol_0058_0001.xyz,34,H,0,52.676
mol_0059_0001.xyz,34,H,0,47.265
mol_0061_0001.xyz,20,H,0,33.641
mol_0062_0001.xyz,32,H,0,39.292
mol_0064_0001.xyz,34,H,0,43.084
mol_0065_0001.xyz,38,H,0,43.512
mol_0066_0001.xyz,35,H,0,38.62
mol_0067_0001.xyz,38,H,0,34.251
mol_0069_0001.xyz,44,H,0,36.643
mol_0070_0001.xyz,45,H,0,51.596
mol_0073_0001.xyz,42,H,0,49.484
mol_0075_0001.xyz,22,H,0,37.294
mol_0078_0001.xyz,46,H,0,50.784
mol_0080_0001.xyz,30,H,0,52.003
mol_0083_0001.xyz,34,H,0,42.952
mol_0084_0001.xyz,28,H,0,30.363
mol_0085_0001.xyz,39,H,0,57.323
mol_0086_0001.xyz,30,H,0,36.577
mol_0088_0001.xyz,26,H,0,46.908
mol_0089_0001.xyz,35,H,0,62.905
mol_0091_0001.xyz,42,H,0,40.913
mol_0092_0001.xyz,39,H,0,32.854
mol_0094_0001.xyz,44,H,0,46.882
mol_0097_0001.xyz,36,H,0,37.489
mol_0099_0001.xyz,34,H,0,34.119
mol_0102_0001.xyz,32,H,0,53.161
mol_0105_0001.xyz,30,H,0,44.537
mol_0107_0001.xyz,29,H,0,37.55
mol_0108_0001.xyz,34,H,0,40.588
mol_0109_0001.xyz,34,H,0,47.49
mol_0113_0001.xyz,40,H,0,53.58
mol_0115_0001.xyz,26,H,0,31.752
mol_0116_0001.xyz,41,H,0,53.844
mol_0118_0001.xyz,29,H,0,45.856
mol_0122_0001.xyz,19,H,0,35.554
mol_0124_0001.xyz,15,H,0,28.953
mol_0126_0001.xyz,41,H,0,53.324
mol_0133_0001.xyz,40,H,0,51.307
mol_0134_0001.xyz,31,H,0,48.897
mol_0135_0001.xyz,22,H,0,33.549
mol_0138_0001.xyz,19,H,0,54.549
mol_0141_0001.xyz,34,H,0,36.569
mol_0142_0001.xyz,38,H,0,43.337
mol_0144_0001.xyz,28,H,0,47.06
mol_0145_0001.xyz,23,H,0,36.736
mol_0148_0001.xyz,30,H,0,49.162
mol_0150_0001.xyz,38,H,0,44.267
mol_0152_0001.xyz,44,H,0,54.752
mol_0155_0001.xyz,42,H,0,35.155
mol_0157_0001.xyz,31,H,0,53.182
mol_0158_0001.xyz,23,H,0,32.924
mol_0164_0001.xyz,48,H,0,64.734
mol_0166_0001.xyz,38,H,0,32.823
mol_0167_0001.xyz,24,H,0,34.2
mol_0169_0001.xyz,37,H,0,33.807
mol_0170_0001.xyz,44,H,0,39.261
mol_0173_0001.xyz,23,H,0,35.283
mol_0175_0001.xyz,43,H,0,41.152
mol_0176_0001.xyz,45,H,0,45.551
mol_0180_0001.xyz,44,H,0,32.784
mol_0182_0001.xyz,25,H,0,40.696
mol_0183_0001.xyz,35,H,0,50.977
mol_0184_0001.xyz,29,H,0,50.438
mol_0188_0001.xyz,38,H,0,40.879
mol_0190_0001.xyz,31,H,0,40.58
mol_0191_0001.xyz,43,H,0,43.441
mol_0195_0001.xyz,36,H,0,48.56
mol_0196_0001.xyz,37,H,0,38.002
mol_0197_0001.xyz,47,H,0,37.178
mol_0198_0001.xyz,28,H,0,44.029
mol_0200_0001.xyz,24,H,0,43.264
mol_0206_0001.xyz,56,H,0,39.841
mol_0207_0001.xyz,27,H,0,46.073
mol_0209_0001.xyz,31,H,0,66.325
mol_0210_0001.xyz,43,H,0,40.312
mol_0212_0001.xyz,26,H,0,38.629
mol_0214_0001.xyz,25,H,0,27.906
mol_0216_0001.xyz,35,H,0,59.362
mol_0217_0001.xyz,23,H,0,38.43
mol_0218_0001.xyz,37,H,0,41.249
mol_0220_0001.xyz,36,H,0,65.317
mol_0222_0001.xyz,43,H,0,35.323
mol_0229_0001.xyz,32,H,0,40.799
mol_0230_0001.xyz,41,H,0,47.806
mol_0231_0001.xyz,50,H,0,38.495
mol_0232_0001.xyz,31,H,0,44.089
mol_0233_0001.xyz,41,H,0,55.702
mol_0235_0001.xyz,32,H,0,37.989
mol_0236_0001.xyz,37,H,0,45.901
mol_0237_0001.xyz,42,H,0,56.351
mol_0241_0001.xyz,37,H,0,51.442
mol_0242_0001.xyz,37,H,0,38.813
mol_0243_0001.xyz,30,H,0,56.921
mol_0244_0001.xyz,37,H,0,58.148
mol_0246_0001.xyz,34,H,0,44.628
mol_0249_0001.xyz,22,H,0,34.389
mol_0253_0001.xyz,23,H,0,54.971
mol_0254_0001.xyz,52,H,0,32.804
mol_0256_0001.xyz,29,H,0,55.06
mol_0257_0001.xyz,38,H,0,43.68
mol_0258_0001.xyz,41,H,0,45.293
mol_0259_0001.xyz,29,H,0,53.957
mol_0262_0001.xyz,34,H,0,48.478
mol_0266_0001.xyz,45,H,0,66.06
mol_0268_0001.xyz,20,H,0,31.758
mol_0269_0001.xyz,34,H,0,50.215
mol_0270_0001.xyz,34,H,0,47.841
mol_0273_0001.xyz,34,H,0,44.191
mol_0276_0001.xyz,40,H,0,50.275
mol_0279_0001.xyz,38,H,0,33.106
mol_0281_0001.xyz,33,H,0,38.237
mol_0291_0001.xyz,31,H,0,34.48
mol_0292_0001.xyz,38,H,0,73.388
mol_0293_0001.xyz,28,H,0,52.723
mol_0295_0001.xyz,37,H,0,42.672
mol_0300_0001.xyz,33,H,0,41.395
mol_0301_0001.xyz,47,H,0,62.147
mol_0302_0001.xyz,41,H,0,36.539
mol_0303_0001.xyz,30,H,0,32.511
mol_0305_0001.xyz,49,H,0,42.344
mol_0310_0001.xyz,31,H,0,43.93
mol_0311_0001.xyz,45,H,0,33.019
mol_0313_0001.xyz,25,H,0,43.096
mol_0317_0001.xyz,46,H,0,31.849
mol_0319_0001.xyz,34,H,0,47.599
mol_0322_0001.xyz,39,H,0,57.432
mol_0323_0001.xyz,36,H,0,33.085
mol_0324_0001.xyz,43,H,0,49.584
mol_0327_0001.xyz,48,H,0,84.159
mol_0328_0001.xyz,27,H,0,43.0
mol_0329_0001.xyz,33,H,0,43.829
mol_0330_0001.xyz,40,H,0,31.613
mol_0331_0001.xyz,46,H,0,39.364
mol_0333_0001.xyz,45,H,0,56.116
mol_0334_0001.xyz,29,H,0,39.627
mol_0335_0001.xyz,38,H,0,36.563
mol_0336_0001.xyz,54,H,0,41.691
mol_0338_0001.xyz,32,H,0,44.807
mol_0339_0001.xyz,42,H,0,34.932
mol_0344_0001.xyz,35,H,0,38.202
mol_0348_0001.xyz,57,H,0,49.862
mol_0349_0001.xyz,40,H,0,32.862
mol_0351_0001.xyz,27,H,0,34.539
mol_0354_0001.xyz,33,H,0,39.546
mol_0357_0001.xyz,30,H,0,49.534
mol_0358_0001.xyz,26,H,0,30.593
mol_0360_0001.xyz,49,H,0,32.68
mol_0362_0001.xyz,33,H,0,35.887
mol_0364_0001.xyz,38,H,0,53.608
mol_0366_0001.xyz,40,H,0,37.624
mol_0367_0001.xyz,30,H,0,38.338
mol_0371_0001.xyz,29,H,0,39.454
mol_0373_0001.xyz,46,H,0,46.275
mol_0374_0001.xyz,34,H,0,57.692
mol_0375_0001.xyz,50,H,0,34.681
mol_0377_0001.xyz,37,H,0,38.134
mol_0378_0001.xyz,29,H,0,48.697
mol_0379_0001.xyz,24,H,0,32.59
mol_0380_0001.xyz,36,H,0,41.011
mol_0382_0001.xyz,36,H,0,37.995
mol_0383_0001.xyz,20,H,0,44.726
mol_0391_0001.xyz,24,H,0,40.97
mol_0394_0001.xyz,40,H,0,48.489
mol_0395_0001.xyz,32,H,0,47.643
mol_0397_0001.xyz,33,H,0,60.708
mol_0398_0001.xyz,39,H,0,48.139
mol_0401_0001.xyz,28,H,0,42.522
mol_0402_0001.xyz,55,H,0,37.963
mol_0403_0001.xyz,33,H,0,43.009
mol_0407_0001.xyz,28,H,0,58.779
mol_0408_0001.xyz,28,H,0,48.427
mol_0410_0001.xyz,27,H,0,54.575
mol_0412_0001.xyz,43,H,0,52.933
mol_0413_0001.xyz,45,H,0,38.546
