mol_file,atom1_idx,element,mol_vol,vbur
mol_0183_0001.xyz,18,F,218.1,36.242
mol_0184_0001.xyz,21,F,285.777,31.384
mol_0189_0001.xyz,24,F,301.099,41.266
mol_0192_0001.xyz,17,F,228.211,37.356
mol_0195_0001.xyz,16,F,339.109,27.555
mol_0215_0001.xyz,16,F,207.978,38.514
mol_0218_0001.xyz,23,F,294.529,35.141
mol_0221_0001.xyz,17,F,230.278,41.498
mol_0226_0001.xyz,23,F,313.66,27.505
mol_0227_0001.xyz,16,F,287.113,27.508
mol_0229_0001.xyz,12,F,249.21,38.145
mol_0246_0001.xyz,23,F,270.516,34.473
mol_0259_0001.xyz,25,F,301.726,27.6
mol_0260_0001.xyz,17,F,230.996,33.491
mol_0265_0001.xyz,10,F,231.298,29.867
mol_0269_0001.xyz,14,F,257.845,29.388
mol_0279_0001.xyz,12,F,290.525,27.551
mol_0282_0001.xyz,22,F,301.297,27.47
mol_0283_0001.xyz,25,F,286.793,39.241
mol_0286_0001.xyz,11,F,264.541,27.566
mol_0293_0001.xyz,15,F,210.687,32.917
mol_0294_0001.xyz,12,F,168.458,27.488
mol_0300_0001.xyz,15,F,275.057,27.511
mol_0305_0001.xyz,17,F,383.356,27.588
mol_0306_0001.xyz,23,F,291.174,31.669
mol_0314_0001.xyz,21,F,240.75,39.232
mol_0315_0001.xyz,16,F,257.046,27.458
mol_0321_0001.xyz,23,F,329.955,27.501
mol_0322_0001.xyz,17,F,289.262,29.764
mol_0324_0001.xyz,22,F,291.641,33.622
mol_0327_0001.xyz,20,F,349.194,28.371
mol_0335_0001.xyz,22,F,272.813,33.6
mol_0337_0001.xyz,15,F,259.033,30.583
mol_0338_0001.xyz,17,F,288.581,38.065
mol_0339_0001.xyz,19,F,340.211,27.358
mol_0353_0001.xyz,22,F,303.425,31.341
mol_0357_0001.xyz,22,F,280.288,27.535
mol_0375_0001.xyz,22,F,315.531,31.129
mol_0377_0001.xyz,28,F,307.386,38.969
mol_0381_0001.xyz,19,F,287.866,27.426
mol_0382_0001.xyz,24,F,287.294,27.538
mol_0383_0001.xyz,3,F,207.715,30.548
mol_0387_0001.xyz,6,F,298.32,34.685
mol_0391_0001.xyz,19,F,249.545,30.396
mol_0392_0001.xyz,24,F,323.776,35.165
mol_0396_0001.xyz,21,F,283.71,27.487
mol_0402_0001.xyz,21,F,387.71,41.229
mol_0404_0001.xyz,19,F,249.263,43.164
mol_0412_0001.xyz,21,F,305.354,37.048
mol_0417_0001.xyz,18,F,247.855,32.718
mol_0419_0001.xyz,19,F,333.779,27.425
mol_0422_0001.xyz,13,F,261.09,27.499
mol_0423_0001.xyz,23,F,280.747,31.459
mol_0443_0001.xyz,12,F,214.681,32.162
mol_0445_0001.xyz,20,F,251.478,27.513
mol_0446_0001.xyz,20,F,372.547,27.564
mol_0457_0001.xyz,24,F,264.429,37.451
mol_0460_0001.xyz,17,F,247.903,32.712
mol_0470_0001.xyz,21,F,250.375,40.094
mol_0476_0001.xyz,22,F,280.371,36.515
mol_0477_0001.xyz,14,F,385.167,42.009
mol_0478_0001.xyz,24,F,290.47,28.713
mol_0494_0001.xyz,22,F,269.304,27.503
mol_0497_0001.xyz,19,F,220.712,32.1
mol_0002_0001.xyz,28,H,236.589,26.805
mol_0004_0001.xyz,31,H,262.301,46.84
mol_0005_0001.xyz,36,H,250.621,44.426
mol_0006_0001.xyz,33,H,272.732,33.308
mol_0007_0001.xyz,29,H,285.713,37.871
mol_0008_0001.xyz,19,H,219.891,24.512
mol_0011_0001.xyz,39,H,294.433,21.131
mol_0012_0001.xyz,34,H,245.98,30.731
