mol_file,atom1_idx,element,mol_vol,vbur
mol_0089_0001.xyz,35,H,382.869,73.543
mol_0091_0001.xyz,42,H,435.086,45.234
mol_0092_0001.xyz,39,H,427.53,38.659
mol_0094_0001.xyz,44,H,475.497,54.558
mol_0097_0001.xyz,36,H,425.5,43.23
mol_0099_0001.xyz,34,H,545.19,43.274
mol_0102_0001.xyz,32,H,432.802,62.514
mol_0105_0001.xyz,30,H,432.569,50.23
mol_0107_0001.xyz,29,H,326.806,41.608
mol_0108_0001.xyz,34,H,522.975,44.896
mol_0109_0001.xyz,34,H,394.785,56.962
mol_0113_0001.xyz,40,H,547.806,57.827
mol_0115_0001.xyz,26,H,409.029,41.225
mol_0116_0001.xyz,41,H,458.799,59.688
mol_0118_0001.xyz,29,H,404.233,51.352
mol_0122_0001.xyz,19,H,232.128,39.705
mol_0124_0001.xyz,15,H,281.43,36.397
mol_0126_0001.xyz,41,H,506.698,61.785
mol_0133_0001.xyz,40,H,407.035,59.726
mol_0134_0001.xyz,31,H,504.467,58.289
mol_0135_0001.xyz,22,H,427.181,44.454
mol_0138_0001.xyz,19,H,298.737,62.515
mol_0141_0001.xyz,34,H,432.738,42.087
mol_0142_0001.xyz,38,H,427.426,50.55
mol_0144_0001.xyz,28,H,425.451,53.794
mol_0145_0001.xyz,23,H,347.721,40.648
mol_0148_0001.xyz,30,H,448.548,58.593
mol_0150_0001.xyz,38,H,467.327,51.707
mol_0152_0001.xyz,44,H,571.677,65.014
mol_0155_0001.xyz,42,H,444.821,44.831
mol_0157_0001.xyz,31,H,373.747,55.853
mol_0158_0001.xyz,23,H,451.114,41.945
mol_0164_0001.xyz,48,H,479.497,69.617
mol_0166_0001.xyz,38,H,401.671,38.788
mol_0167_0001.xyz,24,H,350.747,41.428
mol_0169_0001.xyz,37,H,526.645,42.894
mol_0170_0001.xyz,44,H,437.507,44.758
mol_0173_0001.xyz,23,H,334.202,40.67
mol_0175_0001.xyz,43,H,467.688,50.161
mol_0176_0001.xyz,45,H,495.101,53.644
mol_0180_0001.xyz,44,H,550.906,41.656
mol_0182_0001.xyz,25,H,340.26,44.707
mol_0183_0001.xyz,35,H,335.859,58.016
mol_0184_0001.xyz,29,H,430.714,56.998
mol_0188_0001.xyz,38,H,404.366,50.399
mol_0190_0001.xyz,31,H,421.472,48.971
mol_0191_0001.xyz,43,H,494.284,50.016
mol_0195_0001.xyz,36,H,512.077,53.163
mol_0196_0001.xyz,37,H,400.016,42.003
mol_0197_0001.xyz,47,H,477.638,47.332
mol_0198_0001.xyz,28,H,349.561,50.543
mol_0200_0001.xyz,24,H,336.688,47.466
mol_0206_0001.xyz,56,H,563.564,49.998
mol_0207_0001.xyz,27,H,350.413,53.326
mol_0209_0001.xyz,31,H,492.246,71.636
mol_0210_0001.xyz,43,H,484.683,50.754
mol_0212_0001.xyz,26,H,391.125,42.394
mol_0214_0001.xyz,25,H,475.611,35.602
mol_0216_0001.xyz,35,H,513.305,67.817
mol_0217_0001.xyz,23,H,364.679,48.432
mol_0218_0001.xyz,37,H,446.13,45.024
mol_0220_0001.xyz,36,H,412.585,69.912
mol_0222_0001.xyz,43,H,528.265,45.682
mol_0229_0001.xyz,32,H,407.59,49.958
mol_0230_0001.xyz,41,H,403.336,56.984
mol_0231_0001.xyz,50,H,547.095,48.909
mol_0232_0001.xyz,31,H,534.26,52.561
mol_0233_0001.xyz,41,H,559.649,65.374
mol_0235_0001.xyz,32,H,421.982,45.712
mol_0236_0001.xyz,37,H,448.622,54.987
mol_0237_0001.xyz,42,H,567.385,63.409
mol_0241_0001.xyz,37,H,565.285,60.333
mol_0242_0001.xyz,37,H,425.598,47.598
mol_0243_0001.xyz,30,H,381.031,64.355
mol_0244_0001.xyz,37,H,470.936,65.098
mol_0246_0001.xyz,34,H,385.197,48.158
mol_0249_0001.xyz,22,H,275.833,43.75
mol_0253_0001.xyz,23,H,366.259,63.274
mol_0254_0001.xyz,52,H,584.12,41.711
mol_0256_0001.xyz,29,H,404.769,62.48
mol_0257_0001.xyz,38,H,420.056,53.088
mol_0258_0001.xyz,41,H,494.516,54.026
mol_0259_0001.xyz,29,H,432.92,55.28
mol_0262_0001.xyz,34,H,461.474,58.678
mol_0266_0001.xyz,45,H,435.439,75.992
mol_0268_0001.xyz,20,H,342.192,40.167
mol_0269_0001.xyz,34,H,363.969,54.243
mol_0270_0001.xyz,34,H,372.587,54.567
mol_0273_0001.xyz,34,H,494.492,54.118
mol_0276_0001.xyz,40,H,461.813,55.377
mol_0279_0001.xyz,38,H,420.535,38.997
mol_0281_0001.xyz,33,H,325.643,43.322
mol_0291_0001.xyz,31,H,415.327,38.608
mol_0292_0001.xyz,38,H,538.956,80.374
mol_0293_0001.xyz,28,H,327.79,58.491
