name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00097,0.0,-548.3546461227013,1,29.49324060870728
fragment_00098,0.0,-482.0816408847334,1,24.509947953837315
fragment_00098,2.9331598819334226,-482.07696659692874,1,23.78878826257966
fragment_00099,0.0,-938.552281908501,1,25.564912842615385
fragment_00100,0.0,-389.96373704715415,1,23.815428963337148
fragment_00100,0.2413172655093762,-389.96335248361294,1,24.06337579506961
fragment_00100,0.43608222763086013,-389.96304210588926,1,23.164890561518458
fragment_00101,0.0,-389.98223218341116,1,21.169479074916705
fragment_00101,0.002175023623834387,-389.98222871729035,1,21.1697331546241
fragment_00101,0.48873965909477646,-389.98145332718775,1,20.521018642622153
fragment_00101,0.4921664783590965,-389.98144786620367,1,20.51476296742434
fragment_00101,0.755626645048069,-389.98102801570326,1,20.628953589171385
fragment_00101,0.8704493708789179,-389.9808450340423,1,20.682567478650185
fragment_00101,1.358742830814706,-389.98006688888256,1,20.918101272432942
fragment_00101,1.3692791482065618,-389.980050098192,1,21.14970460139466
fragment_00101,1.9025435040905805,-389.97920028734785,1,21.986847189970717
fragment_00101,1.9053525520948338,-389.9791958108449,1,21.997639596294373
fragment_00101,2.5200349017078354,-389.97821625216886,1,22.458389179968318
fragment_00101,2.6035965315435616,-389.97808308823545,1,23.4194520939009
fragment_00101,2.6041954520800337,-389.9780821337948,1,23.466869053297078
fragment_00101,2.8425146245481026,-389.97770234801897,1,21.91248402897935
fragment_00102,0.0,-948.7217330563377,1,25.445725787866063
fragment_00103,0.0,-435.84337311203035,1,19.65381468781006
fragment_00103,0.00331869456415716,-435.8433678233539,1,19.67260713203987
fragment_00103,1.281386562412188,-435.8413310925623,1,20.91025243786533
fragment_00103,1.2826278430993794,-435.8413291144556,1,20.91881673449636
fragment_00104,0.0,-588.371320637994,1,21.691935455795573
fragment_00104,0.3657929008914976,-588.3707377099013,1,21.64681717697436
fragment_00105,0.0,-948.73069281151,1,24.360140142537663
fragment_00106,0.0,-670.8114902870838,1,22.83262370360571
fragment_00107,0.0,-432.7231522522364,1,24.730584616412933
fragment_00107,0.0009672905928385623,-432.7231507107607,1,24.73013762058773
fragment_00107,0.7432832198877973,-432.72196775502863,1,25.581711086974686
fragment_00107,0.7435759277760439,-432.7219672885689,1,25.59119151792304
fragment_00107,1.1268336916282053,-432.7213565284454,1,24.558711308910443
fragment_00107,1.2141961119531264,-432.7212173075668,1,24.58806941809257
fragment_00107,1.2145933308167776,-432.72121667455826,1,24.582322284616158
fragment_00107,3.2409062547204246,-432.71798753936963,1,24.773355000463006
fragment_00107,3.240971357345704,-432.717987435622,1,24.769177533303115
fragment_00107,4.718426689652669,-432.71563296068035,1,25.154275966509427
fragment_00107,4.719941770121164,-432.71563054624596,1,25.17687361395911
fragment_00108,0.0,-389.9637391766363,1,23.8033136168835
fragment_00108,0.24052723828804837,-389.9633558720836,1,24.05049453590912
fragment_00108,0.44093552462127467,-389.9630365011504,1,23.167606070206343
fragment_00109,0.0,-541.3089951081565,1,19.79452650928321
fragment_00109,1.7314503316951433,-541.3062358664188,1,19.75330647996964
fragment_00110,0.0,-213.9479743558687,1,10.356044966038734
fragment_00111,0.0,-1309.097169339864,1,24.379132386771904
fragment_00112,0.0,-948.7331572919408,1,21.654719588913764
fragment_00112,0.027204203789570426,-948.7331139392825,1,21.66370165611216
fragment_00112,0.46628502962815993,-948.7324142194473,1,21.607875056310576
fragment_00112,0.46692944412792214,-948.7324131925074,1,21.60815356304104
fragment_00113,0.0,-561.9658865200284,1,23.13954581376484
fragment_00113,0.0002713934978352059,-561.9658860875354,1,23.14344500572694
fragment_00113,1.4775279952722973,-561.963531929291,1,25.818569205435193
fragment_00113,2.9678653232336063,-561.9611569255826,1,23.963939626445946
fragment_00113,2.968910280049284,-561.9611552603379,1,23.986915772023064
fragment_00113,3.1719209293812094,-561.9608317422753,1,25.56464319507387
fragment_00113,3.2091012417642513,-561.960772491676,1,25.679059106619174
fragment_00113,3.6416229639593345,-561.9600832244378,1,23.909677167799497
fragment_00113,3.64186574950894,-561.9600828375343,1,23.90176821392638
fragment_00113,3.787261506228034,-561.9598511346474,1,23.03148879876064
fragment_00113,3.790486537283095,-561.9598459952333,1,23.020878953316004
fragment_00114,0.0,-396.50699821102097,1,18.830381668227506
fragment_00115,0.0,-506.5891117680464,1,21.70767115180421
fragment_00115,0.012294986860727825,-506.58909217473763,1,21.693990022246286
fragment_00115,0.44271473846145876,-506.58840625720273,1,21.66100271744239
fragment_00115,0.4587377944559755,-506.58838072283766,1,21.66363202768426
fragment_00116,0.0,-977.8917066494043,1,21.679298423960535
fragment_00116,0.0032107751940313426,-977.8917015327083,1,21.68445092762473
fragment_00117,0.0,-1309.078181806968,1,26.73157031030793
fragment_00118,0.0,-1309.092232531446,1,24.545970428806672
fragment_00119,0.0,-993.9540182981352,1,21.678532511253692
fragment_00119,0.0007076053954323345,-993.9540171704942,1,21.683858726870792
fragment_00120,0.0,-355.2459984153485,1,25.615169147581412
fragment_00120,0.001611922755024116,-355.2459958465861,1,25.61518456755524
fragment_00120,0.45804332879866655,-355.2452684768412,1,26.527834253343507
