name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00146,3.4148950533377125,-669.1341227047589,3,23.05769558814826
fragment_00146,3.421206620149087,-669.1341126466368,3,23.09604891114767
fragment_00146,4.114082328750247,-669.1330084789115,3,23.135328582518998
fragment_00146,4.119315240626246,-669.1330001397356,3,23.16115623357227
fragment_00146,4.172803594888676,-669.1329149006174,3,23.631551719215963
fragment_00146,4.17354138979796,-669.1329137248664,3,23.652371287628505
fragment_00146,4.203569134117179,-669.1328658726098,3,23.204701082321158
fragment_00146,4.207805804955735,-669.1328591210452,3,23.224788109483324
fragment_00147,0.0,-939.3429726724206,3,25.283892507633016
fragment_00147,0.0023888866654660458,-939.3429688654874,3,25.2785715081434
fragment_00148,0.0,-503.1682737009332,3,23.0372255429958
fragment_00148,1.3971051728930604,-503.16604727212115,3,22.794578919334793
fragment_00148,1.4659093030946706,-503.1659376257603,3,28.279017241715426
fragment_00149,0.0,-3357.957333026157,3,21.725913418858465
fragment_00150,0.0,-691.6306950897747,3,22.83589623971675
fragment_00150,1.0588681070660309,-691.629007676037,3,22.57903696921379
fragment_00150,1.3558099352406014,-691.6285344691128,3,27.008239466725335
fragment_00150,1.8661972277624408,-691.6277211151896,3,26.682866373308084
fragment_00150,2.343879087044529,-691.626959880692,3,25.60986307931597
