name,E_rel(kcal/mol),E_tot,pct_V_bur_r2.5,pct_V_bur_r3.5,pct_V_bur_r4.5,pct_V_bur_r5.5,pct_V_bur_r6.5,pct_V_bur_r7.5,pct_V_bur_r8.5
fragment_00030,0.00025849570938570445,-923.2961667213655,29.78138264630391,22.169653674228186,15.47208531462256,11.42126434266107,7.893693802373456,5.208228704265131,3.5780437280387427
fragment_00031,0.0,-443.9449220532307,28.2776123624494,22.694374257173433,15.783394102433352,10.235032872815543,6.214928361016785,4.045038764273998,2.7789343367989283
fragment_00032,0.0,-347.01558154643953,27.840720142193682,17.193765470566323,8.493874532557697,4.652206131774329,2.818555330769578,1.834480610223605,1.2602848711777912
fragment_00032,1.787770817839936,-347.01273255229404,28.094075016913784,16.788595101742416,8.506942283771295,4.659363509963914,2.8228916533398105,1.8373029424971372,1.2622238083603086
fragment_00033,0.0,-463.82278395632926,30.520103508510406,23.299482312638602,15.763605363083702,9.983717413075974,6.050235047158865,3.937846725995533,2.7052935997967564
fragment_00033,0.22210128108750657,-463.82243001540843,32.00335583937072,25.694700232210803,17.185304642359554,9.986695169415501,6.0504741426389295,3.9380023433138733,2.705400508613838
fragment_00033,0.6982781365093724,-463.8216711792871,30.269972746627726,22.317234080330316,15.108315391573585,9.98741270106358,6.054114914721706,3.940371970661326,2.707028438328483
fragment_00033,1.0817338711519264,-463.82106010367704,30.100256470039632,22.220551179512462,15.131198228354773,9.975968071276725,6.052126075046637,3.9390775175133146,2.7061391513500355
fragment_00034,0.0,-349.1965181307561,31.06032228966319,21.570190677449787,12.900981817157597,7.242854147162513,4.388108477619304,2.8560375699818152,1.9620926603987
fragment_00034,0.24152524956823324,-349.19613323577113,28.656316476526683,19.159184668140437,11.89286540085245,7.235338003148888,4.383978646600035,2.853349634483213,1.9602460535582074
fragment_00034,0.249050038371175,-349.19612124425686,28.66458475875223,19.160838187014996,11.897581581741568,7.2359479050497555,4.384369893749229,2.8536042810041335,1.9604209952588856
fragment_00035,0.0,-652.2882946376204,29.836252928832714,22.238576824661873,15.391132846172187,11.095329409633216,7.9519009806622565,5.683689126395498,3.925822969495416
